Timestamp,RTU_1 DuctStatPress(in/wc)
02-Feb-20 10:25:00 pm,0.12
02-Feb-20 11:00:00 pm,0.12
02-Feb-20 11:35:00 pm,0.12
03-Feb-20 12:10:00 am,0.12
03-Feb-20 12:45:00 am,0.12
03-Feb-20 01:20:00 am,0.12
03-Feb-20 01:55:00 am,0.12
03-Feb-20 02:30:00 am,0.12
03-Feb-20 03:05:00 am,0.12
03-Feb-20 03:40:00 am,0.12
03-Feb-20 04:15:00 am,0.10
03-Feb-20 04:50:00 am,0.10
03-Feb-20 05:25:00 am,0.11
03-Feb-20 06:00:00 am,1.25
03-Feb-20 06:35:00 am,1.81
03-Feb-20 07:10:00 am,1.81
03-Feb-20 07:45:00 am,1.81
03-Feb-20 08:20:00 am,1.79
03-Feb-20 08:55:00 am,1.79
03-Feb-20 09:30:00 am,1.80
03-Feb-20 10:05:00 am,1.80
03-Feb-20 10:40:00 am,1.80
03-Feb-20 11:15:00 am,1.80
03-Feb-20 11:50:00 am,1.79
03-Feb-20 12:25:00 pm,1.81
03-Feb-20 01:00:00 pm,1.80
03-Feb-20 01:35:00 pm,1.80
03-Feb-20 02:10:00 pm,1.83
03-Feb-20 02:45:00 pm,1.78
03-Feb-20 03:20:00 pm,1.80
03-Feb-20 03:55:00 pm,1.80
03-Feb-20 04:30:00 pm,1.80
03-Feb-20 05:05:00 pm,1.79
03-Feb-20 05:40:00 pm,1.79
03-Feb-20 06:15:00 pm,0.16
03-Feb-20 06:50:00 pm,0.15
03-Feb-20 07:25:00 pm,0.14
03-Feb-20 08:00:00 pm,0.14
03-Feb-20 08:35:00 pm,0.13
03-Feb-20 09:10:00 pm,0.13
03-Feb-20 09:45:00 pm,0.43
03-Feb-20 10:20:00 pm,0.57
03-Feb-20 10:55:00 pm,0.13
03-Feb-20 11:30:00 pm,0.13
04-Feb-20 12:05:00 am,0.13
04-Feb-20 12:40:00 am,0.13
04-Feb-20 01:15:00 am,0.12
04-Feb-20 01:50:00 am,0.13
04-Feb-20 02:25:00 am,0.13
04-Feb-20 03:00:00 am,0.13
04-Feb-20 03:35:00 am,0.13
04-Feb-20 04:10:00 am,0.11
04-Feb-20 04:45:00 am,0.11
04-Feb-20 05:20:00 am,0.12
04-Feb-20 05:55:00 am,0.96
04-Feb-20 06:30:00 am,1.81
04-Feb-20 07:05:00 am,1.82
04-Feb-20 07:40:00 am,1.81
04-Feb-20 08:15:00 am,1.80
04-Feb-20 08:50:00 am,1.79
04-Feb-20 09:25:00 am,1.79
04-Feb-20 10:00:00 am,1.78
04-Feb-20 10:35:00 am,1.79
04-Feb-20 11:10:00 am,1.80
04-Feb-20 11:45:00 am,1.80
04-Feb-20 12:20:00 pm,1.80
04-Feb-20 12:55:00 pm,1.82
04-Feb-20 01:30:00 pm,1.80
04-Feb-20 02:05:00 pm,1.80
04-Feb-20 02:40:00 pm,1.79
04-Feb-20 03:15:00 pm,1.80
04-Feb-20 03:50:00 pm,1.82
04-Feb-20 04:25:00 pm,1.82
04-Feb-20 05:00:00 pm,1.81
04-Feb-20 05:35:00 pm,1.81
04-Feb-20 06:10:00 pm,0.15
04-Feb-20 06:45:00 pm,0.13
04-Feb-20 07:20:00 pm,0.13
04-Feb-20 07:55:00 pm,0.13
04-Feb-20 08:30:00 pm,0.12
04-Feb-20 09:05:00 pm,0.12
04-Feb-20 09:40:00 pm,0.11
04-Feb-20 10:15:00 pm,0.41
04-Feb-20 10:50:00 pm,0.12
04-Feb-20 11:25:00 pm,0.12
05-Feb-20 12:00:00 am,0.12
05-Feb-20 12:35:00 am,0.11
05-Feb-20 01:10:00 am,0.11
05-Feb-20 01:45:00 am,0.11
05-Feb-20 02:20:00 am,0.11
05-Feb-20 02:55:00 am,0.10
05-Feb-20 03:30:00 am,0.11
05-Feb-20 04:05:00 am,0.09
05-Feb-20 04:40:00 am,0.09
05-Feb-20 05:15:00 am,0.09
05-Feb-20 05:50:00 am,0.95
05-Feb-20 06:25:00 am,1.77
05-Feb-20 07:00:00 am,1.78
05-Feb-20 07:35:00 am,1.78
05-Feb-20 08:10:00 am,1.76
05-Feb-20 08:45:00 am,1.80
05-Feb-20 09:20:00 am,1.83
05-Feb-20 09:55:00 am,1.79
05-Feb-20 10:30:00 am,1.79
05-Feb-20 11:05:00 am,1.78
05-Feb-20 11:40:00 am,1.81
05-Feb-20 12:15:00 pm,1.79
05-Feb-20 12:50:00 pm,1.79
05-Feb-20 01:25:00 pm,1.81
05-Feb-20 02:00:00 pm,1.79
05-Feb-20 02:35:00 pm,1.78
05-Feb-20 03:10:00 pm,1.78
05-Feb-20 03:45:00 pm,1.82
05-Feb-20 04:20:00 pm,1.81
05-Feb-20 04:55:00 pm,1.82
05-Feb-20 05:30:00 pm,1.79
05-Feb-20 06:05:00 pm,0.14
05-Feb-20 06:40:00 pm,0.13
05-Feb-20 07:15:00 pm,0.12
05-Feb-20 07:50:00 pm,0.12
05-Feb-20 08:25:00 pm,0.11
05-Feb-20 09:00:00 pm,0.11
05-Feb-20 09:35:00 pm,0.10
05-Feb-20 10:10:00 pm,0.10
05-Feb-20 10:45:00 pm,0.10
05-Feb-20 11:20:00 pm,0.10
05-Feb-20 11:55:00 pm,0.09
06-Feb-20 12:30:00 am,0.10
06-Feb-20 01:05:00 am,0.10
06-Feb-20 01:40:00 am,0.09
06-Feb-20 02:15:00 am,0.09
06-Feb-20 02:50:00 am,0.09
06-Feb-20 03:25:00 am,0.09
06-Feb-20 04:00:00 am,0.08
06-Feb-20 04:35:00 am,0.08
06-Feb-20 05:10:00 am,0.08
06-Feb-20 05:45:00 am,0.65
06-Feb-20 06:20:00 am,1.80
06-Feb-20 06:55:00 am,1.82
06-Feb-20 07:30:00 am,1.81
06-Feb-20 08:05:00 am,1.78
06-Feb-20 08:40:00 am,1.78
06-Feb-20 09:15:00 am,1.79
06-Feb-20 09:50:00 am,1.81
06-Feb-20 10:25:00 am,1.79
06-Feb-20 11:00:00 am,1.80
06-Feb-20 11:35:00 am,1.79
06-Feb-20 12:10:00 pm,1.80
06-Feb-20 12:45:00 pm,1.80
06-Feb-20 01:20:00 pm,1.80
06-Feb-20 01:55:00 pm,1.81
06-Feb-20 02:30:00 pm,1.79
06-Feb-20 03:05:00 pm,1.80
06-Feb-20 03:40:00 pm,1.76
06-Feb-20 04:15:00 pm,1.78
06-Feb-20 04:50:00 pm,1.78
06-Feb-20 05:25:00 pm,1.78
06-Feb-20 06:00:00 pm,0.69
06-Feb-20 06:35:00 pm,0.13
06-Feb-20 07:10:00 pm,0.13
06-Feb-20 07:45:00 pm,0.12
06-Feb-20 08:20:00 pm,0.11
06-Feb-20 08:55:00 pm,0.11
06-Feb-20 09:30:00 pm,0.10
06-Feb-20 10:05:00 pm,0.10
06-Feb-20 10:40:00 pm,0.10
06-Feb-20 11:15:00 pm,0.10
06-Feb-20 11:50:00 pm,0.10
07-Feb-20 12:25:00 am,0.10
07-Feb-20 01:00:00 am,0.10
07-Feb-20 01:35:00 am,0.09
07-Feb-20 02:10:00 am,0.10
07-Feb-20 02:45:00 am,0.10
07-Feb-20 03:20:00 am,0.09
07-Feb-20 03:55:00 am,0.09
07-Feb-20 04:30:00 am,0.08
07-Feb-20 05:05:00 am,0.09
07-Feb-20 05:40:00 am,0.09
07-Feb-20 06:15:00 am,1.77
07-Feb-20 06:50:00 am,1.80
07-Feb-20 07:25:00 am,1.78
07-Feb-20 08:00:00 am,1.79
07-Feb-20 08:35:00 am,1.79
07-Feb-20 09:10:00 am,1.78
07-Feb-20 09:45:00 am,1.80
07-Feb-20 10:20:00 am,1.78
07-Feb-20 10:55:00 am,1.81
07-Feb-20 11:30:00 am,1.80
07-Feb-20 12:05:00 pm,1.78
07-Feb-20 12:40:00 pm,1.83
07-Feb-20 01:15:00 pm,1.77
07-Feb-20 01:50:00 pm,1.78
07-Feb-20 02:25:00 pm,1.81
07-Feb-20 03:00:00 pm,1.80
07-Feb-20 03:35:00 pm,1.79
07-Feb-20 04:10:00 pm,1.79
07-Feb-20 04:45:00 pm,1.80
07-Feb-20 05:20:00 pm,1.80
07-Feb-20 05:55:00 pm,0.98
07-Feb-20 06:30:00 pm,0.17
07-Feb-20 07:05:00 pm,0.15
07-Feb-20 07:40:00 pm,0.16
07-Feb-20 08:15:00 pm,0.13
07-Feb-20 08:50:00 pm,0.13
07-Feb-20 09:25:00 pm,0.13
07-Feb-20 10:00:00 pm,0.12
07-Feb-20 10:35:00 pm,0.11
07-Feb-20 11:10:00 pm,0.13
07-Feb-20 11:45:00 pm,0.14
08-Feb-20 12:20:00 am,0.13
08-Feb-20 12:55:00 am,0.12
08-Feb-20 01:30:00 am,0.12
08-Feb-20 02:05:00 am,0.12
08-Feb-20 02:40:00 am,0.10
08-Feb-20 03:15:00 am,0.11
08-Feb-20 03:50:00 am,0.11
08-Feb-20 04:25:00 am,0.11
08-Feb-20 05:00:00 am,0.10
08-Feb-20 05:35:00 am,0.10
08-Feb-20 06:10:00 am,0.10
08-Feb-20 06:45:00 am,0.10
08-Feb-20 07:20:00 am,0.10
08-Feb-20 07:55:00 am,0.10
08-Feb-20 08:30:00 am,0.10
08-Feb-20 09:05:00 am,0.10
08-Feb-20 09:40:00 am,0.10
08-Feb-20 10:15:00 am,0.10
08-Feb-20 10:50:00 am,0.10
08-Feb-20 11:25:00 am,0.10
08-Feb-20 12:00:00 pm,0.10
08-Feb-20 12:35:00 pm,0.10
08-Feb-20 01:10:00 pm,0.09
08-Feb-20 01:45:00 pm,0.09
08-Feb-20 02:20:00 pm,0.10
08-Feb-20 02:55:00 pm,0.09
08-Feb-20 03:30:00 pm,0.08
08-Feb-20 04:05:00 pm,0.08
08-Feb-20 04:40:00 pm,0.08
08-Feb-20 05:15:00 pm,0.08
08-Feb-20 05:50:00 pm,0.09
08-Feb-20 06:25:00 pm,0.09
08-Feb-20 07:00:00 pm,0.10
08-Feb-20 07:35:00 pm,0.09
08-Feb-20 08:10:00 pm,0.09
08-Feb-20 08:45:00 pm,0.09
08-Feb-20 09:20:00 pm,0.10
08-Feb-20 09:55:00 pm,0.10
08-Feb-20 10:30:00 pm,0.10
08-Feb-20 11:05:00 pm,0.10
08-Feb-20 11:40:00 pm,0.10
09-Feb-20 12:15:00 am,0.10
09-Feb-20 12:50:00 am,0.11
09-Feb-20 01:25:00 am,0.11
09-Feb-20 02:00:00 am,0.11
09-Feb-20 02:35:00 am,0.11
09-Feb-20 03:10:00 am,0.12
09-Feb-20 03:45:00 am,0.12
09-Feb-20 04:20:00 am,0.84
09-Feb-20 04:55:00 am,0.57
09-Feb-20 05:30:00 am,0.13
09-Feb-20 06:05:00 am,0.13
09-Feb-20 06:40:00 am,0.13
09-Feb-20 07:15:00 am,0.12
09-Feb-20 07:50:00 am,0.12
09-Feb-20 08:25:00 am,0.12
09-Feb-20 09:00:00 am,0.12
09-Feb-20 09:35:00 am,0.12
09-Feb-20 10:10:00 am,0.11
09-Feb-20 10:45:00 am,0.11
09-Feb-20 11:20:00 am,0.11
09-Feb-20 11:55:00 am,0.10
09-Feb-20 12:30:00 pm,0.09
09-Feb-20 01:05:00 pm,0.09
09-Feb-20 01:40:00 pm,0.09
09-Feb-20 02:15:00 pm,0.08
09-Feb-20 02:50:00 pm,0.07
09-Feb-20 03:25:00 pm,0.07
09-Feb-20 04:00:00 pm,0.06
09-Feb-20 04:35:00 pm,0.07
09-Feb-20 05:10:00 pm,0.07
09-Feb-20 05:45:00 pm,0.70
09-Feb-20 06:20:00 pm,0.10
09-Feb-20 06:55:00 pm,0.11
09-Feb-20 07:30:00 pm,0.11
09-Feb-20 08:05:00 pm,0.11
09-Feb-20 08:40:00 pm,0.10
09-Feb-20 09:15:00 pm,0.11
09-Feb-20 09:50:00 pm,0.11
09-Feb-20 10:25:00 pm,0.11
09-Feb-20 11:00:00 pm,0.12
09-Feb-20 11:35:00 pm,0.12
10-Feb-20 12:10:00 am,0.12
10-Feb-20 12:45:00 am,0.11
10-Feb-20 01:20:00 am,0.12
10-Feb-20 01:55:00 am,0.11
10-Feb-20 02:30:00 am,0.12
10-Feb-20 03:05:00 am,0.12
10-Feb-20 03:40:00 am,0.12
10-Feb-20 04:15:00 am,0.10
10-Feb-20 04:50:00 am,0.10
10-Feb-20 05:25:00 am,0.10
10-Feb-20 06:00:00 am,1.24
10-Feb-20 06:35:00 am,1.81
10-Feb-20 07:10:00 am,1.81
10-Feb-20 07:45:00 am,1.80
10-Feb-20 08:20:00 am,1.81
10-Feb-20 08:55:00 am,1.80
10-Feb-20 09:30:00 am,1.82
10-Feb-20 10:05:00 am,1.80
10-Feb-20 10:40:00 am,1.80
10-Feb-20 11:15:00 am,1.79
10-Feb-20 11:50:00 am,1.77
10-Feb-20 12:25:00 pm,1.82
10-Feb-20 01:00:00 pm,1.79
10-Feb-20 01:35:00 pm,1.82
10-Feb-20 02:10:00 pm,1.79
10-Feb-20 02:45:00 pm,1.80
10-Feb-20 03:20:00 pm,1.80
10-Feb-20 03:55:00 pm,1.81
10-Feb-20 04:30:00 pm,1.82
10-Feb-20 05:05:00 pm,1.81
10-Feb-20 05:40:00 pm,1.81
10-Feb-20 06:15:00 pm,0.16
10-Feb-20 06:50:00 pm,0.15
10-Feb-20 07:25:00 pm,0.14
10-Feb-20 08:00:00 pm,0.13
10-Feb-20 08:35:00 pm,0.13
10-Feb-20 09:10:00 pm,0.13
10-Feb-20 09:45:00 pm,0.12
10-Feb-20 10:20:00 pm,0.12
10-Feb-20 10:55:00 pm,0.12
10-Feb-20 11:30:00 pm,0.12
11-Feb-20 12:05:00 am,0.12
11-Feb-20 12:40:00 am,0.12
11-Feb-20 01:15:00 am,0.12
11-Feb-20 01:50:00 am,0.12
11-Feb-20 02:25:00 am,0.12
11-Feb-20 03:00:00 am,0.78
11-Feb-20 03:35:00 am,0.13
11-Feb-20 04:10:00 am,0.11
11-Feb-20 04:45:00 am,0.11
11-Feb-20 05:20:00 am,0.11
11-Feb-20 05:55:00 am,0.96
11-Feb-20 06:30:00 am,1.81
11-Feb-20 07:05:00 am,1.80
11-Feb-20 07:40:00 am,1.79
11-Feb-20 08:15:00 am,1.80
11-Feb-20 08:50:00 am,1.78
11-Feb-20 09:25:00 am,1.79
11-Feb-20 10:00:00 am,1.78
11-Feb-20 10:35:00 am,1.80
11-Feb-20 11:10:00 am,1.78
11-Feb-20 11:45:00 am,1.80
11-Feb-20 12:20:00 pm,1.79
11-Feb-20 12:55:00 pm,1.78
11-Feb-20 01:30:00 pm,1.80
11-Feb-20 02:05:00 pm,1.81
11-Feb-20 02:40:00 pm,1.80
11-Feb-20 03:15:00 pm,1.81
11-Feb-20 03:50:00 pm,1.78
11-Feb-20 04:25:00 pm,1.82
11-Feb-20 05:00:00 pm,1.79
11-Feb-20 05:35:00 pm,1.79
11-Feb-20 06:10:00 pm,0.13
11-Feb-20 06:45:00 pm,0.13
11-Feb-20 07:20:00 pm,0.12
11-Feb-20 07:55:00 pm,0.12
11-Feb-20 08:30:00 pm,0.11
11-Feb-20 09:05:00 pm,0.11
11-Feb-20 09:40:00 pm,0.10
11-Feb-20 10:15:00 pm,0.10
11-Feb-20 10:50:00 pm,0.10
11-Feb-20 11:25:00 pm,0.10
12-Feb-20 12:00:00 am,0.10
12-Feb-20 12:35:00 am,0.10
12-Feb-20 01:10:00 am,0.10
12-Feb-20 01:45:00 am,0.10
12-Feb-20 02:20:00 am,0.10
12-Feb-20 02:55:00 am,0.10
12-Feb-20 03:30:00 am,0.09
12-Feb-20 04:05:00 am,0.08
12-Feb-20 04:40:00 am,0.08
12-Feb-20 05:15:00 am,0.09
12-Feb-20 05:50:00 am,0.94
12-Feb-20 06:25:00 am,1.78
12-Feb-20 07:00:00 am,1.80
12-Feb-20 07:35:00 am,1.78
12-Feb-20 08:10:00 am,1.80
12-Feb-20 08:45:00 am,1.82
12-Feb-20 09:20:00 am,1.82
12-Feb-20 09:55:00 am,1.80
12-Feb-20 10:30:00 am,1.80
12-Feb-20 11:05:00 am,1.81
12-Feb-20 11:40:00 am,1.81
12-Feb-20 12:15:00 pm,1.80
12-Feb-20 12:50:00 pm,1.79
12-Feb-20 01:25:00 pm,1.79
12-Feb-20 02:00:00 pm,1.80
12-Feb-20 02:35:00 pm,1.80
12-Feb-20 03:10:00 pm,1.80
12-Feb-20 03:45:00 pm,1.79
12-Feb-20 04:20:00 pm,1.82
12-Feb-20 04:55:00 pm,1.80
12-Feb-20 05:30:00 pm,1.80
12-Feb-20 06:05:00 pm,0.13
12-Feb-20 06:40:00 pm,0.13
12-Feb-20 07:15:00 pm,0.12
12-Feb-20 07:50:00 pm,0.12
12-Feb-20 08:25:00 pm,0.11
12-Feb-20 09:00:00 pm,0.11
12-Feb-20 09:35:00 pm,0.10
12-Feb-20 10:10:00 pm,1.04
12-Feb-20 10:45:00 pm,0.12
12-Feb-20 11:20:00 pm,0.11
12-Feb-20 11:55:00 pm,0.11
13-Feb-20 12:30:00 am,0.11
13-Feb-20 01:05:00 am,0.11
13-Feb-20 01:40:00 am,0.10
13-Feb-20 02:15:00 am,0.10
13-Feb-20 02:50:00 am,0.10
13-Feb-20 03:25:00 am,0.10
13-Feb-20 04:00:00 am,0.09
13-Feb-20 04:35:00 am,0.09
13-Feb-20 05:10:00 am,0.09
13-Feb-20 05:45:00 am,0.67
13-Feb-20 06:20:00 am,1.81
13-Feb-20 06:55:00 am,1.83
13-Feb-20 07:30:00 am,1.81
13-Feb-20 08:05:00 am,1.81
13-Feb-20 08:40:00 am,1.82
13-Feb-20 09:15:00 am,1.79
13-Feb-20 09:50:00 am,1.80
13-Feb-20 10:25:00 am,1.77
13-Feb-20 11:00:00 am,1.80
13-Feb-20 11:35:00 am,1.79
13-Feb-20 12:10:00 pm,1.81
13-Feb-20 12:45:00 pm,1.79
13-Feb-20 01:20:00 pm,1.80
13-Feb-20 01:55:00 pm,1.79
13-Feb-20 02:30:00 pm,1.81
13-Feb-20 03:05:00 pm,1.82
13-Feb-20 03:40:00 pm,1.77
13-Feb-20 04:15:00 pm,1.79
13-Feb-20 04:50:00 pm,1.79
13-Feb-20 05:25:00 pm,1.80
13-Feb-20 06:00:00 pm,0.72
13-Feb-20 06:35:00 pm,0.15
13-Feb-20 07:10:00 pm,0.14
13-Feb-20 07:45:00 pm,0.13
13-Feb-20 08:20:00 pm,0.13
13-Feb-20 08:55:00 pm,0.13
13-Feb-20 09:30:00 pm,0.12
13-Feb-20 10:05:00 pm,0.12
13-Feb-20 10:40:00 pm,0.12
13-Feb-20 11:15:00 pm,0.13
13-Feb-20 11:50:00 pm,0.12
14-Feb-20 12:25:00 am,0.12
14-Feb-20 01:00:00 am,0.11
14-Feb-20 01:35:00 am,0.11
14-Feb-20 02:10:00 am,0.11
14-Feb-20 02:45:00 am,0.11
14-Feb-20 03:20:00 am,0.12
14-Feb-20 03:55:00 am,0.10
14-Feb-20 04:30:00 am,0.09
14-Feb-20 05:05:00 am,0.09
14-Feb-20 05:40:00 am,0.10
14-Feb-20 06:15:00 am,1.79
14-Feb-20 06:50:00 am,1.82
14-Feb-20 07:25:00 am,1.80
14-Feb-20 08:00:00 am,1.81
14-Feb-20 08:35:00 am,1.80
14-Feb-20 09:10:00 am,1.80
14-Feb-20 09:45:00 am,1.81
14-Feb-20 10:20:00 am,1.82
14-Feb-20 10:55:00 am,1.78
14-Feb-20 11:30:00 am,1.80
14-Feb-20 12:05:00 pm,1.79
14-Feb-20 12:40:00 pm,1.82
14-Feb-20 01:15:00 pm,1.79
14-Feb-20 01:50:00 pm,1.80
14-Feb-20 02:25:00 pm,1.81
14-Feb-20 03:00:00 pm,1.80
14-Feb-20 03:35:00 pm,1.79
14-Feb-20 04:10:00 pm,1.76
14-Feb-20 04:45:00 pm,1.81
14-Feb-20 05:20:00 pm,1.80
14-Feb-20 05:55:00 pm,0.97
14-Feb-20 06:30:00 pm,0.14
14-Feb-20 07:05:00 pm,0.13
14-Feb-20 07:40:00 pm,0.12
14-Feb-20 08:15:00 pm,0.12
14-Feb-20 08:50:00 pm,0.12
14-Feb-20 09:25:00 pm,0.11
14-Feb-20 10:00:00 pm,0.11
14-Feb-20 10:35:00 pm,0.11
14-Feb-20 11:10:00 pm,0.10
14-Feb-20 11:45:00 pm,0.11
15-Feb-20 12:20:00 am,0.11
15-Feb-20 12:55:00 am,0.10
15-Feb-20 01:30:00 am,0.11
15-Feb-20 02:05:00 am,0.12
15-Feb-20 02:40:00 am,0.10
15-Feb-20 03:15:00 am,0.12
15-Feb-20 03:50:00 am,0.11
15-Feb-20 04:25:00 am,0.11
15-Feb-20 05:00:00 am,0.11
15-Feb-20 05:35:00 am,0.11
15-Feb-20 06:10:00 am,0.10
15-Feb-20 06:45:00 am,0.12
15-Feb-20 07:20:00 am,0.11
15-Feb-20 07:55:00 am,0.11
15-Feb-20 08:30:00 am,0.11
15-Feb-20 09:05:00 am,0.12
15-Feb-20 09:40:00 am,0.12
15-Feb-20 10:15:00 am,0.11
15-Feb-20 10:50:00 am,0.11
15-Feb-20 11:25:00 am,0.11
15-Feb-20 12:00:00 pm,0.10
15-Feb-20 12:35:00 pm,0.10
15-Feb-20 01:10:00 pm,0.10
15-Feb-20 01:45:00 pm,0.09
15-Feb-20 02:20:00 pm,0.09
15-Feb-20 02:55:00 pm,0.10
15-Feb-20 03:30:00 pm,0.10
15-Feb-20 04:05:00 pm,0.10
15-Feb-20 04:40:00 pm,0.10
15-Feb-20 05:15:00 pm,0.09
15-Feb-20 05:50:00 pm,0.11
15-Feb-20 06:25:00 pm,0.10
15-Feb-20 07:00:00 pm,0.10
15-Feb-20 07:35:00 pm,0.09
15-Feb-20 08:10:00 pm,0.10
15-Feb-20 08:45:00 pm,0.10
15-Feb-20 09:20:00 pm,0.10
15-Feb-20 09:55:00 pm,0.10
15-Feb-20 10:30:00 pm,0.10
15-Feb-20 11:05:00 pm,0.10
15-Feb-20 11:40:00 pm,0.10
16-Feb-20 12:15:00 am,0.10
16-Feb-20 12:50:00 am,0.11
16-Feb-20 01:25:00 am,0.11
16-Feb-20 02:00:00 am,0.10
16-Feb-20 02:35:00 am,0.11
16-Feb-20 03:10:00 am,0.11
16-Feb-20 03:45:00 am,0.10
16-Feb-20 04:20:00 am,0.11
16-Feb-20 04:55:00 am,0.11
16-Feb-20 05:30:00 am,0.11
16-Feb-20 06:05:00 am,0.11
16-Feb-20 06:40:00 am,0.11
16-Feb-20 07:15:00 am,0.11
16-Feb-20 07:50:00 am,0.11
16-Feb-20 08:25:00 am,0.12
16-Feb-20 09:00:00 am,0.12
16-Feb-20 09:35:00 am,0.11
16-Feb-20 10:10:00 am,0.11
16-Feb-20 10:45:00 am,0.11
16-Feb-20 11:20:00 am,0.11
16-Feb-20 11:55:00 am,0.10
16-Feb-20 12:30:00 pm,0.10
16-Feb-20 01:05:00 pm,0.08
16-Feb-20 01:40:00 pm,0.09
16-Feb-20 02:15:00 pm,0.09
16-Feb-20 02:50:00 pm,0.09
16-Feb-20 03:25:00 pm,0.09
16-Feb-20 04:00:00 pm,0.09
16-Feb-20 04:35:00 pm,0.09
16-Feb-20 05:10:00 pm,0.09
16-Feb-20 05:45:00 pm,0.09
16-Feb-20 06:20:00 pm,0.10
16-Feb-20 06:55:00 pm,0.54
16-Feb-20 07:30:00 pm,0.12
16-Feb-20 08:05:00 pm,0.12
16-Feb-20 08:40:00 pm,0.12
16-Feb-20 09:15:00 pm,0.11
16-Feb-20 09:50:00 pm,0.11
16-Feb-20 10:25:00 pm,0.11
16-Feb-20 11:00:00 pm,0.11
16-Feb-20 11:35:00 pm,0.11
17-Feb-20 12:10:00 am,0.11
17-Feb-20 12:45:00 am,0.11
17-Feb-20 01:20:00 am,0.11
17-Feb-20 01:55:00 am,0.12
17-Feb-20 02:30:00 am,0.11
17-Feb-20 03:05:00 am,0.12
17-Feb-20 03:40:00 am,0.12
17-Feb-20 04:15:00 am,0.10
17-Feb-20 04:50:00 am,0.11
17-Feb-20 05:25:00 am,0.10
17-Feb-20 06:00:00 am,1.22
17-Feb-20 06:35:00 am,1.78
17-Feb-20 07:10:00 am,1.78
17-Feb-20 07:45:00 am,1.79
17-Feb-20 08:20:00 am,1.79
17-Feb-20 08:55:00 am,1.78
17-Feb-20 09:30:00 am,1.79
17-Feb-20 10:05:00 am,1.79
17-Feb-20 10:40:00 am,1.78
17-Feb-20 11:15:00 am,1.78
17-Feb-20 11:50:00 am,1.80
17-Feb-20 12:25:00 pm,1.82
17-Feb-20 01:00:00 pm,1.81
17-Feb-20 01:35:00 pm,1.81
17-Feb-20 02:10:00 pm,1.81
17-Feb-20 02:45:00 pm,1.81
17-Feb-20 03:20:00 pm,1.81
17-Feb-20 03:55:00 pm,1.81
17-Feb-20 04:30:00 pm,1.81
17-Feb-20 05:05:00 pm,1.81
17-Feb-20 05:40:00 pm,1.81
17-Feb-20 06:15:00 pm,0.16
17-Feb-20 06:50:00 pm,0.15
17-Feb-20 07:25:00 pm,0.14
17-Feb-20 08:00:00 pm,0.13
17-Feb-20 08:35:00 pm,0.13
17-Feb-20 09:10:00 pm,0.13
17-Feb-20 09:45:00 pm,0.13
17-Feb-20 10:20:00 pm,0.12
17-Feb-20 10:55:00 pm,0.12
17-Feb-20 11:30:00 pm,0.12
18-Feb-20 12:05:00 am,0.12
18-Feb-20 12:40:00 am,0.12
18-Feb-20 01:15:00 am,0.12
18-Feb-20 01:50:00 am,0.13
18-Feb-20 02:25:00 am,0.13
18-Feb-20 03:00:00 am,0.12
18-Feb-20 03:35:00 am,0.12
18-Feb-20 04:10:00 am,0.11
18-Feb-20 04:45:00 am,0.12
18-Feb-20 05:20:00 am,0.12
18-Feb-20 05:55:00 am,0.97
18-Feb-20 06:30:00 am,1.82
18-Feb-20 07:05:00 am,1.79
18-Feb-20 07:40:00 am,1.77
18-Feb-20 08:15:00 am,1.82
18-Feb-20 08:50:00 am,1.82
18-Feb-20 09:25:00 am,1.80
18-Feb-20 10:00:00 am,1.81
18-Feb-20 10:35:00 am,1.81
18-Feb-20 11:10:00 am,1.79
18-Feb-20 11:45:00 am,1.81
18-Feb-20 12:20:00 pm,1.79
18-Feb-20 12:55:00 pm,1.80
18-Feb-20 01:30:00 pm,1.81
18-Feb-20 02:05:00 pm,1.81
18-Feb-20 02:40:00 pm,1.80
18-Feb-20 03:15:00 pm,1.81
18-Feb-20 03:50:00 pm,1.81
18-Feb-20 04:25:00 pm,1.82
18-Feb-20 05:00:00 pm,1.81
18-Feb-20 05:35:00 pm,1.81
18-Feb-20 06:10:00 pm,0.16
18-Feb-20 06:45:00 pm,0.15
18-Feb-20 07:20:00 pm,0.14
18-Feb-20 07:55:00 pm,0.13
18-Feb-20 08:30:00 pm,0.72
18-Feb-20 09:05:00 pm,0.13
18-Feb-20 09:40:00 pm,0.13
18-Feb-20 10:15:00 pm,0.13
18-Feb-20 10:50:00 pm,0.13
18-Feb-20 11:25:00 pm,0.12
19-Feb-20 12:00:00 am,0.13
19-Feb-20 12:35:00 am,0.12
19-Feb-20 01:10:00 am,0.13
19-Feb-20 01:45:00 am,0.12
19-Feb-20 02:20:00 am,0.13
19-Feb-20 02:55:00 am,0.13
19-Feb-20 03:30:00 am,0.13
19-Feb-20 04:05:00 am,0.11
19-Feb-20 04:40:00 am,0.12
19-Feb-20 05:15:00 am,0.12
19-Feb-20 05:50:00 am,0.97
19-Feb-20 06:25:00 am,1.80
19-Feb-20 07:00:00 am,1.79
19-Feb-20 07:35:00 am,1.78
19-Feb-20 08:10:00 am,1.78
19-Feb-20 08:45:00 am,1.78
19-Feb-20 09:20:00 am,1.78
19-Feb-20 09:55:00 am,1.78
19-Feb-20 10:30:00 am,1.79
19-Feb-20 11:05:00 am,1.78
19-Feb-20 11:40:00 am,1.78
