Timestamp,RTU_1 DischAirTemp(°F)
27-Feb-20 04:15:00 pm,52.7
27-Feb-20 04:50:00 pm,57.6
27-Feb-20 05:25:00 pm,56.3
27-Feb-20 06:00:00 pm,56.4
27-Feb-20 06:35:00 pm,57.7
27-Feb-20 07:10:00 pm,57.9
27-Feb-20 07:45:00 pm,57.8
27-Feb-20 08:20:00 pm,60.0
27-Feb-20 08:55:00 pm,65.0
27-Feb-20 09:30:00 pm,62.2
27-Feb-20 10:05:00 pm,60.8
27-Feb-20 10:40:00 pm,59.9
27-Feb-20 11:15:00 pm,59.2
27-Feb-20 11:50:00 pm,58.4
28-Feb-20 12:25:00 am,57.9
28-Feb-20 01:00:00 am,57.1
28-Feb-20 01:35:00 am,56.7
28-Feb-20 02:10:00 am,56.4
28-Feb-20 02:45:00 am,56.2
28-Feb-20 03:20:00 am,55.7
28-Feb-20 03:55:00 am,55.6
28-Feb-20 04:30:00 am,58.7
28-Feb-20 05:05:00 am,60.0
28-Feb-20 05:40:00 am,60.7
28-Feb-20 06:15:00 am,66.0
28-Feb-20 06:50:00 am,65.6
28-Feb-20 07:25:00 am,65.3
28-Feb-20 08:00:00 am,65.4
28-Feb-20 08:35:00 am,65.6
28-Feb-20 09:10:00 am,65.5
28-Feb-20 09:45:00 am,66.0
28-Feb-20 10:20:00 am,64.6
28-Feb-20 10:55:00 am,64.4
28-Feb-20 11:30:00 am,65.4
28-Feb-20 12:05:00 pm,65.1
28-Feb-20 12:40:00 pm,65.4
28-Feb-20 01:15:00 pm,65.7
28-Feb-20 01:50:00 pm,65.8
28-Feb-20 02:25:00 pm,62.9
28-Feb-20 03:00:00 pm,56.6
28-Feb-20 03:35:00 pm,54.1
28-Feb-20 04:10:00 pm,54.6
28-Feb-20 04:45:00 pm,54.9
28-Feb-20 05:20:00 pm,54.6
28-Feb-20 05:55:00 pm,55.1
28-Feb-20 06:30:00 pm,56.8
28-Feb-20 07:05:00 pm,57.1
28-Feb-20 07:40:00 pm,57.5
28-Feb-20 08:15:00 pm,57.5
28-Feb-20 08:50:00 pm,57.3
28-Feb-20 09:25:00 pm,57.6
28-Feb-20 10:00:00 pm,57.3
28-Feb-20 10:35:00 pm,57.6
28-Feb-20 11:10:00 pm,57.6
28-Feb-20 11:45:00 pm,57.8
29-Feb-20 12:20:00 am,57.5
29-Feb-20 12:55:00 am,57.4
29-Feb-20 01:30:00 am,57.2
29-Feb-20 02:05:00 am,57.0
29-Feb-20 02:40:00 am,57.0
29-Feb-20 03:15:00 am,57.0
29-Feb-20 03:50:00 am,56.9
29-Feb-20 04:25:00 am,57.0
29-Feb-20 05:00:00 am,56.9
29-Feb-20 05:35:00 am,56.9
29-Feb-20 06:10:00 am,56.8
29-Feb-20 06:45:00 am,56.5
29-Feb-20 07:20:00 am,56.3
29-Feb-20 07:55:00 am,56.2
29-Feb-20 08:30:00 am,56.6
29-Feb-20 09:05:00 am,57.0
29-Feb-20 09:40:00 am,57.5
29-Feb-20 10:15:00 am,58.2
29-Feb-20 10:50:00 am,58.6
29-Feb-20 11:25:00 am,59.2
29-Feb-20 12:00:00 pm,59.9
29-Feb-20 12:35:00 pm,60.7
29-Feb-20 01:10:00 pm,60.9
29-Feb-20 01:45:00 pm,61.6
29-Feb-20 02:20:00 pm,62.4
29-Feb-20 02:55:00 pm,63.0
29-Feb-20 03:30:00 pm,63.0
29-Feb-20 04:05:00 pm,62.7
29-Feb-20 04:40:00 pm,62.5
29-Feb-20 05:15:00 pm,61.5
29-Feb-20 05:50:00 pm,60.6
29-Feb-20 06:25:00 pm,60.0
29-Feb-20 07:00:00 pm,59.3
29-Feb-20 07:35:00 pm,58.3
29-Feb-20 08:10:00 pm,57.5
29-Feb-20 08:45:00 pm,56.6
29-Feb-20 09:20:00 pm,55.4
29-Feb-20 09:55:00 pm,54.7
29-Feb-20 10:30:00 pm,54.2
29-Feb-20 11:05:00 pm,53.5
29-Feb-20 11:40:00 pm,53.4
01-Mar-20 12:15:00 am,53.4
01-Mar-20 12:50:00 am,53.5
01-Mar-20 01:25:00 am,53.2
01-Mar-20 02:00:00 am,53.0
01-Mar-20 02:35:00 am,53.2
01-Mar-20 03:10:00 am,53.2
01-Mar-20 03:45:00 am,53.1
01-Mar-20 04:20:00 am,53.3
01-Mar-20 04:55:00 am,53.2
01-Mar-20 05:30:00 am,53.4
01-Mar-20 06:05:00 am,53.3
01-Mar-20 06:40:00 am,52.9
01-Mar-20 07:15:00 am,52.8
01-Mar-20 07:50:00 am,52.6
01-Mar-20 08:25:00 am,52.8
01-Mar-20 09:00:00 am,53.6
01-Mar-20 09:35:00 am,55.2
01-Mar-20 10:10:00 am,56.4
01-Mar-20 10:45:00 am,57.9
